Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
3.1766666666666667,2e+17,2e+17,2e+17,2.0000000000000013e+17,2.000000000002596e+17,2.000000000273764e+17,2.000000006374607e+17,2.0000000615629654e+17,2.000000340541621e+17,2.0000012949142877e+17,2.0000037816070813e+17,2.000009107430796e+17,2.0000189734941104e+17,2.000035347546306e+17,2.000060307118939e+17,2.0000958892542246e+17,2.0001439680008765e+17,2.0002061676835747e+17,2.000283811209731e+17,2.000377898141931e+17,2.0004891056759664e+17,2.0006178057831088e+17,2.0007640927070237e+17,2.0009278162037366e+17,2.0011086170855526e+17,2.001305962645512e+17,2.0015191803572848e+17,2.0017474888718422e+17,2.0019900257922147e+17,2.0022458720323853e+17,2.002514072786049e+17,2.0027936552717862e+17,2.0030836435045168e+17,2.0033830703856736e+17,2.0036909874191437e+17,2.0040064723560973e+17,2.004328635056311e+17,2.0046566218313293e+17,2.0049896185092416e+17,2.0053268524342704e+17,2.0056675935882656e+17,2.006011154996506e+17,2.00635689255746e+17,2.006704204415583e+17,2.0070525299779155e+17,2.0074013486591142e+17,2.0077501784255117e+17,2.0080985741966458e+17,2.0084461261522762e+17
3.18,2e+17,2e+17,2e+17,2.0000000000000013e+17,2.0000000000023258e+17,2.0000000002505216e+17,2.0000000059175584e+17,2.0000000577485824e+17,2.0000003220103734e+17,2.000001232298966e+17,2.0000036177093872e+17,2.000008751308373e+17,2.0000183006862134e+17,2.0000342061079152e+17,2.0000585275030435e+17,2.000093295667043e+17,2.0001403892495792e+17,2.000201446242879e+17,2.000277809919199e+17,2.0003705044613622e+17,2.0004802337458912e+17,2.0006073966936102e+17,2.0007521134201914e+17,2.0009142575484522e+17,2.0010934911822874e+17,2.0012893000461075e+17,2.0015010271136902e+17,2.0017279036852755e+17,2.001969077342809e+17,2.002223636549208e+17,2.0024906318873456e+17,2.002769094083792e+17,2.0030580490524726e+17,2.003356530241251e+17,2.0036635885829274e+17,2.003978300351074e+17,2.0042997732075344e+17,2.0046271507074912e+17,2.0049596155032445e+17,2.005296391461751e+17,2.0056367448850854e+17,2.005979984998371e+17,2.0063254638469098e+17,2.00667257572356e+17,2.007020756228931e+17,2.0073694810506646e+17,2.0077182645338512e+17,2.0080666581022934e+17,2.0084142485797587e+17
3.1833333333333336,2e+17,2e+17,2e+17,2.000000000000001e+17,2.0000000000020835e+17,2.0000000002292096e+17,2.0000000054924806e+17,2.000000054164922e+17,2.0000003044685715e+17,2.000001172685404e+17,2.0000034609685187e+17,2.000008409525713e+17,2.0000176531261498e+17,2.0000331049538096e+17,2.0000568074222454e+17,2.000090784884333e+17,2.0001369201782714e+17,2.000196864407258e+17,2.0002719805740205e+17,2.0003633168235104e+17,2.000471603071423e+17,2.0005972645906403e+17,2.000740446832289e+17,2.0009010468189878e+17,2.0010787475513565e+17,2.0012730528608224e+17,2.001483320963102e+17,2.0017087956098045e+17,2.0019486342174675e+17,2.002201932700287e+17,2.0024677469725936e+17,2.0027451112448192e+17,2.0030330533335738e+17,2.0033306072594365e+17,2.0036368234284502e+17,2.003950776694983e+17,2.004271572592004e+17,2.0045983519951645e+17,2.0049302944631578e+17,2.0052666204711936e+17,2.0056065927287782e+17,2.0059495167484314e+17,2.0062947408091114e+17,2.006641655437328e+17,2.0069896925102765e+17,2.0073383240688794e+17,2.0076870609141917e+17,2.0080354510481542e+17,2.0083830780089213e+17
3.186666666666667,2e+17,2e+17,2e+17,2.000000000000001e+17,2.000000000001866e+17,2.0000000002096707e+17,2.0000000050972134e+17,2.0000000507986714e+17,2.000000287866749e+17,2.0000011159422618e+17,2.0000033111085165e+17,2.0000080815931946e+17,2.000017030047936e+17,2.0000320429953206e+17,2.00005514544066e+17,2.0000883551211235e+17,2.0001335586712496e+17,2.000192419764568e+17,2.0002663205109155e+17,2.000356332365575e+17,2.00046321064414e+17,2.0005874063731914e+17,2.0007290897996195e+17,2.000888180874222e+17,2.0010643830940042e+17,2.0012572180672346e+17,2.0014660589875952e+17,2.0016901618546314e+17,2.001928693770038e+17,2.0021807579970445e+17,2.0024454157196714e+17,2.0027217046045994e+17,2.003008654371839e+17,2.003305299638507e+17,2.0036106903261936e+17,2.0039238999268352e+17,2.0042440319123072e+17,2.0045702245545866e+17,2.0049016544002224e+17,2.0052375386176954e+17,2.005577136410828e+17,2.005919749666916e+17,2.006264722985347e+17,2.0066114432115763e+17,2.0069593385825306e+17,2.00730787757289e+17,2.0076565675171152e+17,2.0080049530694243e+17,2.0083526145530224e+17
3.1900000000000004,2e+17,2e+17,2e+17,2.0000000000000006e+17,2.0000000000016707e+17,2.0000000001917622e+17,2.0000000047297373e+17,2.000000047637266e+17,2.0000002721578707e+17,2.0000010619439424e+17,2.0000031678643293e+17,2.000007767038937e+17,2.0000164307113245e+17,2.000031019178047e+17,2.0000535401651126e+17,2.0000860046429987e+17,2.0001303026702413e+17,2.0001881099657603e+17,2.0002608271340496e+17,2.0003495482952214e+17,2.0004550535278413e+17,2.0005778190130675e+17,2.0007180392508557e+17,2.0008756566440736e+17,2.0010503947804413e+17,2.001241792709211e+17,2.001449238332384e+17,2.0016719996885878e+17,2.001909253410238e+17,2.002160110002843e+17,2.002423635854384e+17,2.0026988720567494e+17,2.0029848502311597e+17,2.003280605612665e+17,2.0035851876787222e+17,2.003897668614009e+17,2.0042171498958323e+17,2.0045427672673888e+17,2.004873694343837e+17,2.0052091450714502e+17,2.0055483752349334e+17,2.0058906831835632e+17,2.006235409923878e+17,2.0065819387056182e+17,2.0069296942087037e+17,2.007278141422232e+17,2.0076267842917334e+17,2.0079751641980992e+17,2.008322858320535e+17
3.1933333333333334,2e+17,2e+17,2e+17,2.0000000000000006e+17,2.0000000000014957e+17,2.0000000001753507e+17,2.0000000043881674e+17,2.00000004466885e+17,2.0000002572972218e+17,2.0000010105703738e+17,2.000003030981464e+17,2.0000074654083098e+17,2.0000158544012016e+17,2.000030032481179e+17,2.0000519902444406e+17,2.0000837317654176e+17,2.0001271501737702e+17,2.0001839327243302e+17,2.0002554979145782e+17,2.0003429618902355e+17,2.0004471288583066e+17,2.0005684995547472e+17,2.0007072921869987e+17,2.0008634711295443e+17,2.0010367796499626e+17,2.0012267738970883e+17,2.001432856206052e+17,2.0016543064404083e+17,2.0018903106039542e+17,2.0021399863333107e+17,2.0024024051508003e+17,2.002676611539116e+17,2.0029616390156454e+17,2.0032565234523853e+17,2.003560313921024e+17,2.0038720813525824e+17,2.004190925295088e+17,2.004515979036904e+17,2.0048464133418528e+17,2.00518143901803e+17,2.0055203085172717e+17,2.0058623167378717e+17,2.006206801180183e+17,2.00655314158361e+17,2.0069007591544448e+17,2.0072491154770342e+17,2.0075977111858618e+17,2.0079460844631402e+17,2.0082938094152966e+17
3.1966666666666668,2e+17,2e+17,2e+17,2.0000000000000006e+17,2.0000000000013386e+17,2.000000000160315e+17,2.0000000040707414e+17,2.0000000418822397e+17,2.0000002432423066e+17,2.0000009617067994e+17,2.0000029002156422e+17,2.0000071762634595e+17,2.0000153004270054e+17,2.000029081916844e+17,2.00005049436881e+17,2.000081534853044e+17,2.000124099236543e+17,2.0001798858157763e+17,2.0002503303902038e+17,2.000336570498181e+17,2.0004394338430618e+17,2.00055944511525e+17,2.0006968456813366e+17,2.0008516214027616e+17,2.001023534811061e+17,2.0012121588078477e+17,2.0014169098807757e+17,2.001637079498992e+17,2.0018718628735376e+17,2.0021203846566573e+17,2.0023817214315827e+17,2.0026549210341155e+17,2.0029390188699648e+17,2.0032330514647517e+17,2.0035360675208416e+17,2.003847136767657e+17,2.0041653568880173e+17,2.0044898587884685e+17,2.00481981046086e+17,2.0051544196586557e+17,2.0054929355867584e+17,2.0058346497793414e+17,2.0061788963171814e+17,2.006525051514763e+17,2.006872533188238e+17,2.007220799598204e+17,2.0075693481461926e+17,2.0079177138906288e+17,2.0082654679366538e+17
3.2,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000011974e+17,2.000000000146542e+17,2.000000003775816e+17,2.0000000392668864e+17,2.000000229952748e+17,2.0000009152435763e+17,2.0000027753324723e+17,2.0000068991828538e+17,2.0000147681221603e+17,2.0000281665294698e+17,2.0000490512690467e+17,2.0000794123190938e+17,2.0001211479688416e+17,2.0001759670770714e+17,2.0002453221647366e+17,2.0003303715360637e+17,2.0004319657611424e+17,2.0005506528839974e+17,2.0006866968794e+17,2.000840104607015e+17,2.0010106574415357e+17,2.001197944685282e+17,2.0014013966925443e+17,2.0016203163136605e+17,2.0018539077980893e+17,2.002101302693979e+17,2.0023615825683082e+17,2.0026337985690595e+17,2.002916987979677e+17,2.003210187993787e+17,2.0035124469789974e+17,2.0038228335136736e+17,2.004140443478304e+17,2.0044644054697155e+17,2.00479388478647e+17,2.0051280862104662e+17,2.0054662557853e+17,2.0058076817677155e+17,2.0061516949054624e+17,2.006497668173555e+17,2.0068450160816006e+17,2.0071931936476093e+17,2.0075416951184618e+17,2.007890052503926e+17,2.0082378339796077e+17
3.2033333333333336,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000010714e+17,2.0000000001339293e+17,2.0000000035018557e+17,2.000000036812845e+17,2.0000002173901942e+17,2.0000008710759834e+17,2.000002656107133e+17,2.0000066337608352e+17,2.0000142568435248e+17,2.0000272853951606e+17,2.000047659715989e+17,2.0000773626246973e+17,2.0001182945359328e+17,2.000172174406144e+17,2.0002404709076672e+17,2.00032436249e+17,2.000424721962864e+17,2.000542120122683e+17,2.0006768429989165e+17,2.0008289179567923e+17,2.000998144788597e+17,2.001184128840161e+17,2.001386314041369e+17,2.0016040143944064e+17,2.0018364430137382e+17,2.0020827382195597e+17,2.002341986481781e+17,2.0026132422164787e+17,2.0028955445715542e+17,2.003187931420775e+17,2.0034894508297104e+17,2.0037991702747222e+17,2.0041161838956714e+17,2.0044396180508634e+17,2.0047686354235894e+17,2.0051024379067795e+17,2.005440268468041e+17,2.0057814121732096e+17,2.0061251965234998e+17,2.0064709912399338e+17,2.0068182076092707e+17,2.007166297488254e+17,2.0075147520476138e+17,2.007863100323822e+17,2.0082109076349514e+17
3.206666666666667,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.000000000000958e+17,2.000000000122381e+17,2.0000000032474285e+17,2.0000000345107405e+17,2.0000002055182275e+17,2.0000008291040326e+17,2.0000025423240662e+17,2.0000063796071933e+17,2.000013765970859e+17,2.000026437621096e+17,2.0000463185198544e+17,2.0000753842782768e+17,2.0001155371574912e+17,2.000168505761371e+17,2.0002357743537437e+17,2.0003185409148912e+17,2.0004176998695936e+17,2.000533844165133e+17,2.0006672813297645e+17,2.0008180587378106e+17,2.000985994168966e+17,2.0011707086503872e+17,2.0013716593914893e+17,2.0015881713121363e+17,2.0018194662139136e+17,2.002064689061162e+17,2.002322931142339e+17,2.0025932500944336e+17,2.0028746869138986e+17,2.0031662801645754e+17,2.003467077640906e+17,2.0037761457648426e+17,2.0040925769961734e+17,2.0044154955249955e+17,2.0047440614966886e+17,2.0050774739973472e+17,2.0054149730036058e+17,2.0057558404767424e+17,2.0060994007578672e+17,2.0064450203995178e+17,2.006792107549397e+17,2.0071401109844547e+17,2.0074885188779632e+17,2.0078368573686848e+17,2.0081846889894093e+17
3.2100000000000004,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000008566e+17,2.0000000001118102e+17,2.0000000030111974e+17,2.000000032351738e+17,2.0000001943022784e+17,2.0000007892322934e+17,2.0000024337766806e+17,2.000006136346748e+17,2.000013294906307e+17,2.0000256223449424e+17,2.000045026529621e+17,2.0000734758349382e+17,2.0001128741070326e+17,2.0001649591610797e+17,2.000231230302562e+17,2.0003129044341053e+17,2.0004108969735248e+17,2.0005258224171792e+17,2.0006580092339264e+17,2.0008075243070448e+17,2.0009742029689706e+17,2.0011576815611488e+17,2.00135743027157e+17,2.0015727846989053e+17,2.0018029751496058e+17,2.0020471531003098e+17,2.0023044145701488e+17,2.0025738203668208e+17,2.0028544133168474e+17,2.0031452326819277e+17,2.0034453260145142e+17,2.0037537587283187e+17,2.004069621662481e+17,2.0043920369083344e+17,2.004720162150064e+17,2.0050531937486038e+17,2.0053903687743334e+17,2.005730966170156e+17,2.0060743072034474e+17,2.0064197553437898e+17,2.0067667156837187e+17,2.0071146340020064e+17,2.0074629955533507e+17,2.0078113236546058e+17,2.008159178125769e+17
3.2133333333333334,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000007658e+17,2.0000000001021363e+17,2.0000000027919165e+17,2.000000030327514e+17,2.000000183709543e+17,2.0000007513697206e+17,2.0000023302670704e+17,2.0000059036189504e+17,2.0000128430738947e+17,2.000024838734284e+17,2.0000437826324294e+17,2.0000716358958803e+17,2.0001103037113664e+17,2.000161532683064e+17,2.0002268366181587e+17,2.000307450739162e+17,2.000404310837458e+17,2.0005180523565232e+17,2.0006490241454387e+17,2.0007973120927555e+17,2.0009627686446368e+17,2.001145045085066e+17,2.0013436242748938e+17,2.0015578522481453e+17,2.001786967629623e+17,2.0020301282725645e+17,2.0022864348354954e+17,2.0025549512436672e+17,2.0028347221326742e+17,2.0031247874677507e+17,2.0034241945867677e+17,2.0037320079399658e+17,2.0040473168041574e+17,2.004369241240508e+17,2.0046969365480915e+17,2.0050295964439082e+17,2.0053664551765075e+17,2.005706788756434e+17,2.006049915463634e+17,2.0063951957702896e+17,2.006742031797743e+17,2.0070898664083498e+17,2.0074381820172954e+17,2.0077864991955405e+17,2.0081343751230125e+17
3.216666666666667,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.000000000000684e+17,2.0000000000932854e+17,2.000000002588423e+17,2.0000000284302307e+17,2.000000173708905e+17,2.0000007154294893e+17,2.0000022316057392e+17,2.000005681077492e+17,2.0000124099190454e+17,2.0000240859860694e+17,2.0000425857529997e+17,2.0000698631078195e+17,2.0001078243500547e+17,2.0001582244641088e+17,2.00022259122862e+17,2.000302177589427e+17,2.0003979390945814e+17,2.0005105315326086e+17,2.0006403235703453e+17,2.000787419594513e+17,2.0009516887217773e+17,2.001132796802333e+17,2.0013302390595472e+17,2.0015433717148858e+17,2.00177144152084e+17,2.0020136125677926e+17,2.0022689900590627e+17,2.0025366409814195e+17,2.002815611756079e+17,2.003104943055431e+17,2.0034036820284832e+17,2.003710892205407e+17,2.0040256613579293e+17,2.004347107584811e+17,2.0046743838754762e+17,2.0050066813837824e+17,2.0053432316205808e+17,2.005683307749909e+17,2.00602622515053e+17,2.0063713413827968e+17,2.0067180556809187e+17,2.0070658080727315e+17,2.0074140782131456e+17,2.0077623840034477e+17,2.0081102800564426e+17
3.22,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000006115e+17,2.0000000000851894e+17,2.000000002399634e+17,2.0000000266525085e+17,2.0000001642708605e+17,2.000000681328838e+17,2.0000021376113363e+17,2.0000054683899318e+17,2.000011994908107e+17,2.0000233633260742e+17,2.0000414348530637e+17,2.0000681561624275e+17,2.0001054344548915e+17,2.0001550326995286e+17,2.0002184921256934e+17,2.0002970828118096e+17,2.0003917794482592e+17,2.0005032575664915e+17,2.0006319050866464e+17,2.000777844383218e+17,2.0009409607960746e+17,2.0011209343608547e+17,2.0013172723486006e+17,2.0015293409159683e+17,2.0017563947484368e+17,2.0019976040304243e+17,2.002252078412207e+17,2.0025188878832237e+17,2.0027970806244704e+17,2.0030856980171066e+17,2.0033837870453418e+17,2.003690410361348e+17,2.00400465428795e+17,2.0043256350284544e+17,2.0046525033374944e+17,2.004984447886139e+17,2.0053206975313917e+17,2.0056605226764736e+17,2.0060032358851424e+17,2.0063481918915136e+17,2.006694787126805e+17,2.00704245886636e+17,2.0073906840842224e+17,2.0077389780884224e+17,2.0080868929978077e+17
3.2233333333333336,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000005462e+17,2.0000000000777862e+17,2.000000002224539e+17,2.0000000249874026e+17,2.0000001553674464e+17,2.0000006489889197e+17,2.0000020481104045e+17,2.0000052652373357e+17,2.000011597527899e+17,2.0000226700083824e+17,2.0000403289308157e+17,2.0000665137957875e+17,2.0001031325093923e+17,2.0001519556427165e+17,2.0002145373644115e+17,2.0002921643004714e+17,2.0003858296718214e+17,2.0004962281507152e+17,2.0006237663442493e+17,2.0007685841011213e+17,2.0009305825331606e+17,2.001109455476377e+17,2.0013047219302816e+17,2.0015157577302538e+17,2.0017418252961338e+17,2.0019821007597072e+17,2.002235698117219e+17,2.002501690299198e+17,2.0027791272182413e+17,2.003067050963939e+17,2.003364508378158e+17,2.0036705612758365e+17,2.0039842945860538e+17,2.0043048226828157e+17,2.0046312941602275e+17,2.004962895286506e+17,2.005298852348378e+17,2.0056384330737744e+17,2.0059809472975674e+17,2.006325747013239e+17,2.0066722259332352e+17,2.0070198186625597e+17,2.007367999573963e+17,2.007716281458827e+17,2.0080642140154214e+17
3.226666666666667,2e+17,2e+17,2e+17,2e+17,2.0000000000004877e+17,2.0000000000710182e+17,2.0000000020621974e+17,2.00000002342838e+17,2.0000001469721734e+17,2.0000006183346534e+17,2.0000019629371354e+17,2.000005071313926e+17,2.0000112172852726e+17,2.000022005314881e+17,2.0000392670203792e+17,2.0000649347878646e+17,2.000100917048299e+17,2.0001489916047046e+17,2.000210725062725e+17,2.0002874200165357e+17,2.0003800876083597e+17,2.0004894410491837e+17,2.0006159050649194e+17,2.0007596364618432e+17,2.000920551668695e+17,2.001098357932614e+17,2.0012925856581414e+17,2.0015026200988224e+17,2.0017277312064163e+17,2.001967100909949e+17,2.002219847447583e+17,2.002485046626695e+17,2.0027617500610346e+17,2.0030490005463808e+17,2.0033458448031427e+17,2.003651343848523e+17,2.003964581272005e+17,2.0042846696836742e+17,2.0046107555907923e+17,2.004942022938245e+17,2.0052776955257805e+17,2.0056170384914106e+17,2.0059593590271754e+17,2.0063040064715408e+17,2.0066503719024746e+17,2.0069978873369174e+17,2.007346024626056e+17,2.0076942941214186e+17,2.0080422431742803e+17
3.2300000000000004,2e+17,2e+17,2e+17,2e+17,2.0000000000004355e+17,2.0000000000648326e+17,2.0000000019117334e+17,2.000000021969298e+17,2.0000001390599606e+17,2.0000005892945904e+17,2.000001881933135e+17,2.0000048863267472e+17,2.0000108537066858e+17,2.0000213685547757e+17,2.0000382481912902e+17,2.0000634179619926e+17,2.000098786657097e+17,2.0001461389537376e+17,2.000207053401146e+17,2.0002828479878096e+17,2.0003745511705258e+17,2.0004828940970403e+17,2.000608319042229e+17,2.0007509992503866e+17,2.0009108660084355e+17,2.00108763958137e+17,2.0012808614512195e+17,2.001489926025169e+17,2.001714110580753e+17,2.0019526026907546e+17,2.0022045247282246e+17,2.0024689553105578e+17,2.0027449477200035e+17,2.003031545454432e+17,2.0033277951321558e+17,2.003632757010905e+17,2.003945513393739e+17,2.0042651751914445e+17,2.0045908868975613e+17,2.0049218302127616e+17,2.0052572265328454e+17,2.0055963384911206e+17,2.0059384707227856e+17,2.006282969996921e+17,2.0066292248413782e+17,2.0069766647674285e+17,2.007324759184577e+17,2.0076730160814726e+17,2.0080209805361776e+17
3.2333333333333334,2e+17,2e+17,2e+17,2e+17,2.0000000000003888e+17,2.0000000000591814e+17,2.0000000017723315e+17,2.0000000206043827e+17,2.0000001316070736e+17,2.0000005618007792e+17,2.0000018049472003e+17,2.0000047099953427e+17,2.0000105063377942e+17,2.0000207590641174e+17,2.0000372715479955e+17,2.0000619621843757e+17,2.0000967399715507e+17,2.000143396114858e+17,2.000203520622397e+17,2.00027844630851e+17,2.000369218340337e+17,2.000476585200547e+17,2.0006010061415085e+17,2.0007426703231533e+17,2.0009015234283104e+17,2.001077298342656e+17,2.001269547294197e+17,2.001477673575388e+17,2.001700961579808e+17,2.001938604367254e+17,2.0021897283357504e+17,2.002453414843369e+17,2.0027287188060595e+17,2.003014684417891e+17,2.003310358212955e+17,2.0036147997265712e+17,2.0039270900275942e+17,2.004246338391401e+17,2.0045716873703776e+17,2.0049023164997098e+17,2.0052374448540163e+17,2.005576332646965e+17,2.005918282042841e+17,2.0062626373269763e+17,2.006608784561539e+17,2.006956150834634e+17,2.0073042031941162e+17,2.0076524473429024e+17,2.0080004261598134e+17
3.236666666666667,2e+17,2e+17,2e+17,2e+17,2.0000000000003472e+17,2.0000000000540202e+17,2.000000001643233e+17,2.0000000193282106e+17,2.000000124591067e+17,2.00000053578864e+17,2.0000017318351024e+17,2.0000045420514435e+17,2.000010174743056e+17,2.0000201762053485e+17,2.000036336229371e+17,2.0000605663636074e+17,2.0000947756772486e+17,2.0001407615695024e+17,2.0002001250310768e+17,2.000274213138997e+17,2.000364087168984e+17,2.0004705123369654e+17,2.0005939642997955e+17,2.0007346476079536e+17,2.000892521874482e+17,2.0010673322048016e+17,2.0012586412375475e+17,2.0014658608783568e+17,2.0016882824236438e+17,2.001925104260325e+17,2.0021754566986813e+17,2.002438423765688e+17,2.0027130619741165e+17,2.0029984162065955e+17,2.0032935329294323e+17,2.0035974709914323e+17,2.0039093102785405e+17,2.0042281584938954e+17,2.004553156320765e+17,2.0048834812071907e+17,2.0052183499891235e+17,2.005557020545505e+17,2.005898792655572e+17,2.006243008206555e+17,2.0065890508794326e+17,2.006936345421758e+17,2.007284356599906e+17,2.0076325879083747e+17,2.0079805801009027e+17
3.24,2e+17,2e+17,2e+17,2e+17,2.0000000000003098e+17,2.000000000049308e+17,2.000000001523732e+17,2.0000000181356902e+17,2.0000001179907267e+17,2.000000511196845e+17,2.00000166245938e+17,2.0000043822386704e+17,2.0000098585053517e+17,2.0000196193668653e+17,2.000035441408252e+17,2.000059229450203e+17,2.0000928925091654e+17,2.0001382338551123e+17,2.0001968649933286e+17,2.0002701467055178e+17,2.0003591557766454e+17,2.000464673554444e+17,2.0005871915257878e+17,2.0007269291040195e+17,2.000883859363412e+17,2.0010577392245635e+17,2.001248141397683e+17,2.0014544861259066e+17,2.0016760713919184e+17,2.001912100746805e+17,2.002161708297678e+17,2.0024239806662835e+17,2.002697975923324e+17,2.002982739630657e+17,2.003277318201846e+17,2.003580769833948e+17,2.0038921732803952e+17,2.0042106347345677e+17,2.0045352930821286e+17,2.0048653237619446e+17,2.005199941453565e+17,2.0055384017859725e+17,2.0058800022391587e+17,2.006224082387907e+17,2.0065700236165613e+17,2.006917248414838e+17,2.007265219347941e+17,2.0076134377794234e+17,2.0079614424122774e+17
3.2433333333333336,2e+17,2e+17,2e+17,2e+17,2.0000000000002765e+17,2.000000000045008e+17,2.0000000014131725e+17,2.0000000170220445e+17,2.0000001117860208e+17,2.000000487967203e+17,2.000001596689143e+17,2.0000042303122467e+17,2.000009557225619e+17,2.0000190879625942e+17,2.0000345862909846e+17,2.0000579504361504e+17,2.000091089251237e+17,2.000135811564756e+17,2.0001937389365235e+17,2.0002662452999517e+17,2.0003544223523066e+17,2.0004590669719024e+17,2.000580685899792e+17,2.000719512882012e+17,2.00087553398192e+17,2.0010485175272275e+17,2.0012380459570906e+17,2.001443547572992e+17,2.001664326824075e+17,2.001899592259697e+17,2.0021484816657558e+17,2.002410084182357e+17,2.0026834593972944e+17,2.002967653540686e+17,2.0032617129870435e+17,2.003564695315344e+17,2.003875678196037e+17,2.004193766374549e+17,2.004518097009948e+17,2.0048478436095363e+17,2.0051822187784826e+17,2.0055204759804365e+17,2.0058619104818886e+17,2.006205859630831e+17,2.0065517025995872e+17,2.0068988597028525e+17,2.0072467913850963e+17,2.0075949969565578e+17,2.007943013143989e+17
3.246666666666667,2e+17,2e+17,2e+17,2e+17,2.0000000000002467e+17,2.0000000000410854e+17,2.0000000013109453e+17,2.0000000159827946e+17,2.0000001059580458e+17,2.000000466044548e+17,2.0000015343998822e+17,2.0000040860387242e+17,2.000009270522501e+17,2.0000185814315853e+17,2.0000337701169894e+17,2.0000567283544755e+17,2.000089364735953e+17,2.0001334933467616e+17,2.0001907453489517e+17,2.0002625072795712e+17,2.0003498851535827e+17,2.000453690778923e+17,2.000574445573678e+17,2.0007123970840307e+17,2.000867543887241e+17,2.001039665306709e+17,2.0012283531644675e+17,2.001433043537852e+17,2.0016530471195242e+17,2.0018875772883683e+17,2.002135775388495e+17,2.0023967329997578e+17,2.002669511184319e+17,2.0029531568280106e+17,2.0032467162786752e+17,2.003549246529823e+17,2.0038598242176083e+17,2.0041775527006592e+17,2.0045015674819693e+17,2.004831040214534e+17,2.0051651815109315e+17,2.005503242753964e+17,2.0058445170823043e+17,2.0061883397028147e+17,2.0065340876604656e+17,2.0068811791778413e+17,2.0072290726592416e+17,2.0075772654393667e+17,2.007925292343403e+17
3.25,2e+17,2e+17,2e+17,2e+17,2.0000000000002198e+17,2.000000000037509e+17,2.0000000012164842e+17,2.0000000150137446e+17,2.0000001004889808e+17,2.000000445376638e+17,2.0000014754732893e+17,2.000003949195719e+17,2.0000089980320096e+17,2.0000180992376227e+17,2.0000329921583437e+17,2.000055562278823e+17,2.0000877178439597e+17,2.0001312779043667e+17,2.000187882779526e+17,2.0002589310668042e+17,2.0003455425065498e+17,2.0004485432356435e+17,2.0005684687708294e+17,2.0007055799236182e+17,2.00085988730708e+17,2.0010311808256454e+17,2.001219061334848e+17,2.0014229724021642e+17,2.0016422307378195e+17,2.0018760543787402e+17,2.0021235881042413e+17,2.0023839258531894e+17,2.0026561301175798e+17,2.0029392484248848e+17,2.003232327107403e+17,2.0035344226047664e+17,2.0038446105667123e+17,2.0041619930255942e+17,2.0044857038983818e+17,2.0048149130606826e+17,2.0051488292140438e+17,2.0054867017447738e+17,2.00582782174935e+17,2.0061715223791702e+17,2.0065171786365712e+17,2.006864206735026e+17,2.0072120631193488e+17,2.007560243226621e+17,2.0079082800552938e+17
3.2533333333333334,2e+17,2e+17,2e+17,2e+17,2.0000000000001962e+17,2.0000000000342506e+17,2.0000000011292646e+17,2.000000014110967e+17,2.0000000953620426e+17,2.000000425914054e+17,2.0000014197970845e+17,2.0000038195716605e+17,2.0000087394072022e+17,2.000017640868848e+17,2.0000322517193808e+17,2.000054451323055e+17,2.0000861475036806e+17,2.000129163995377e+17,2.0001851498374934e+17,2.000255515149007e+17,2.000341392805579e+17,2.0004436226726534e+17,2.0005627537860986e+17,2.0006990596857674e+17,2.0008525625396614e+17,2.001023062415488e+17,2.0012101688497264e+17,2.0014133326111923e+17,2.0016318761988253e+17,2.0018650221334717e+17,2.0021119185042986e+17,2.0023716615264096e+17,2.00264331507535e+17,2.0029259273046915e+17,2.0032185445410976e+17,2.0035202227009302e+17,2.0038300364946013e+17,2.00414708668811e+17,2.0044705056819952e+17,2.004799461651068e+17,2.005133161467186e+17,2.005470852604384e+17,2.005811824202511e+17,2.0061554074431654e+17,2.0065009753708195e+17,2.006847942272922e+17,2.0071957627155997e+17,2.0075439303163712e+17,2.0078919763219344e+17
